trial_id,stage,mode,root_mode,motion_name,source_motion_pkl,returncode,log_path,command,method,tracker_name,num_frames,duration,duration_completed_ratio,has_nan,fall_down,mean_joint_position_error,max_joint_position_error,mean_joint_velocity_error,max_joint_velocity_error,mean_root_position_error,max_root_position_error,mean_root_rotation_error,max_root_rotation_error,mean_ctrl,max_ctrl,mean_torque,max_torque,root_height_min,root_height_mean,root_height_max,min_root_height,mean_jerk,max_jerk,foot_slip_score,foot_contact_accuracy,ground_penetration_depth,kp,kd,torque_clip,ignore_actuator_ctrlrange,time_scale,smooth_window,target_blend,root_height_offset,extra_joint_damping,score,success,failure_reason,output_pkl,video_path,video_error
177,stage2_kinematic,pd,kinematic,13_01_unitree_g1_gmr.pkl,outputs/final product/pkl/13_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00177_13_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00177_13_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 90.0 --kd 5.0 --torque_clip 200.0 --time_scale 1.7 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,53,2.947941176470588,1.0,False,False,0.127576047821525,1.4704063363769446,1.2705366141738783,47.49329989815466,0.0,0.0,0.0,0.0,0.8804862976425781,1.0,0.8804862976425781,1.0,0.7572487383436386,0.7682968089928377,0.7727399875593045,0.7572487383436386,808354.5632130015,6118606.753267826,0.1559680401913654,,,90.0,5.0,200.0,False,1.7,5,0.8,0.0,0.0,1519.2790014302725,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00177_13_01_unitree_g1_gmr/13_01_unitree_g1_gmr_pd_tracking.pkl,,
178,stage2_kinematic,pd,kinematic,13_11_unitree_g1_gmr.pkl,outputs/final product/pkl/13_11_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00178_13_11_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_11_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00178_13_11_unitree_g1_gmr --mode pd --root_mode kinematic --kp 90.0 --kd 5.0 --torque_clip 200.0 --time_scale 1.7 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,53,2.968122977346278,1.0,False,False,0.1551539694176722,2.506694210317398,1.573669460814914,34.325606534308804,0.0,0.0,0.0,0.0,0.908594249730542,1.0,0.908594249730542,1.0,0.6330908687847266,0.7434397024240968,0.7652588023366859,0.6330908687847266,823799.9742715522,6168968.102395098,0.1385590778193265,,,90.0,5.0,200.0,False,1.7,5,0.8,0.0,0.0,1487.965386418224,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00178_13_11_unitree_g1_gmr/13_11_unitree_g1_gmr_pd_tracking.pkl,,
179,stage2_kinematic,pd,kinematic,13_17_unitree_g1_gmr.pkl,outputs/final product/pkl/13_17_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00179_13_17_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_17_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00179_13_17_unitree_g1_gmr --mode pd --root_mode kinematic --kp 90.0 --kd 5.0 --torque_clip 200.0 --time_scale 1.7 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,53,2.9466666666666663,1.0,False,False,0.0231159226424185,0.229374648362521,0.7596802826088327,8.121530892965824,0.0,0.0,0.0,0.0,0.7499642193689084,1.0,0.7499642193689084,1.0,0.6805171317573803,0.7393358782826652,0.7761983288700262,0.6805171317573803,841056.8356921928,4040913.550842241,0.0369915821064306,,,90.0,5.0,200.0,False,1.7,5,0.8,0.0,0.0,1577.8429419506049,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00179_13_17_unitree_g1_gmr/13_17_unitree_g1_gmr_pd_tracking.pkl,,
180,stage2_kinematic,pd,kinematic,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00180_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00180_08_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 90.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.960688405797102,1.0,False,False,0.2810716697130642,2.989269342797088,2.4921536118652927,77.32666848914099,0.0,0.0,0.0,0.0,0.9383556086982348,1.0,0.9383556086982348,1.0,0.6613339656010173,0.7121002186111026,0.7617913466443387,0.6613339656010173,752069.30878362,6700160.282719169,0.1541114097354234,,,90.0,3.0,150.0,False,1.5,3,0.8,0.0,0.0,1448.8195945769478,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00180_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
181,stage2_kinematic,pd,kinematic,08_04_unitree_g1_gmr.pkl,outputs/final product/pkl/08_04_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00181_08_04_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_04_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00181_08_04_unitree_g1_gmr --mode pd --root_mode kinematic --kp 90.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,61,3.0,0.9999999999999636,False,False,0.1653294393221888,2.1539565058181287,1.4623796041159558,21.73072831151777,0.0,0.0,0.0,0.0,0.9142583129619424,1.0,0.9142583129619424,1.0,0.6558431348545988,0.6972357303779452,0.739542411252105,0.6558431348545988,876635.7879204352,5815660.3948297305,0.1450886761114256,,,90.0,3.0,150.0,False,1.5,3,0.8,0.0,0.0,1494.1163634308418,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00181_08_04_unitree_g1_gmr/08_04_unitree_g1_gmr_pd_tracking.pkl,,
182,stage2_kinematic,pd,kinematic,08_05_unitree_g1_gmr.pkl,outputs/final product/pkl/08_05_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00182_08_05_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_05_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00182_08_05_unitree_g1_gmr --mode pd --root_mode kinematic --kp 90.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.969932432432433,1.0,False,False,0.2466935736424367,2.203490698824572,2.1180953486947405,34.86733003536552,0.0,0.0,0.0,0.0,0.9310656799645,1.0,0.9310656799645,1.0,0.6481724423604962,0.7017781878135975,0.7563038070626993,0.6481724423604962,840610.5247389675,6260090.05187077,0.1466013238865935,,,90.0,3.0,150.0,False,1.5,3,0.8,0.0,0.0,1475.5780343481902,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00182_08_05_unitree_g1_gmr/08_05_unitree_g1_gmr_pd_tracking.pkl,,
183,stage2_kinematic,pd,kinematic,09_01_unitree_g1_gmr.pkl,outputs/final product/pkl/09_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00183_09_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00183_09_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 90.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,36,1.75,1.0,False,False,0.1542970498094548,1.7067473137760478,1.5932178135334805,40.45282427179675,0.0,0.0,0.0,0.0,0.8776480363033515,1.0,0.8776480363033515,1.0,0.7429389779456819,0.7760397427980102,0.818952813177868,0.7429389779456819,796291.1737462648,6065325.74224104,0.0214849178334011,,,90.0,3.0,150.0,False,1.5,3,0.8,0.0,0.0,1514.225760976782,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00183_09_01_unitree_g1_gmr/09_01_unitree_g1_gmr_pd_tracking.pkl,,
184,stage2_kinematic,pd,kinematic,09_12_unitree_g1_gmr.pkl,outputs/final product/pkl/09_12_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00184_09_12_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_12_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00184_09_12_unitree_g1_gmr --mode pd --root_mode kinematic --kp 90.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.953079331941545,1.0,False,False,0.1051435769625892,1.4483536027498152,1.1302517390872595,14.973858399704213,0.0,0.0,0.0,0.0,0.8844747706026098,1.0,0.8844747706026098,1.0,0.7494510091272305,0.7669141406302291,0.7836594269785234,0.7494510091272305,881931.5374742189,6097150.660319589,0.1630895970718963,,,90.0,3.0,150.0,False,1.5,3,0.8,0.0,0.0,1523.505456336813,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00184_09_12_unitree_g1_gmr/09_12_unitree_g1_gmr_pd_tracking.pkl,,
185,stage2_kinematic,pd,kinematic,10_01_unitree_g1_gmr.pkl,outputs/final product/pkl/10_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00185_10_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/10_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00185_10_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 90.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.9536875,1.0,False,False,0.0526322265855458,0.9659106069760643,0.9089115764223904,8.365590581266375,0.0,0.0,7.12903391591577e-10,4.214684851089404e-08,0.8076499718244747,1.0,0.8076499718244747,1.0,0.781297114770064,0.7824645329528892,0.7837634181322922,0.781297114770064,859691.6701850429,5065453.08932247,0.136479263113332,,,90.0,3.0,150.0,False,1.5,3,0.8,0.0,0.0,1548.0659334986906,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00185_10_01_unitree_g1_gmr/10_01_unitree_g1_gmr_pd_tracking.pkl,,
186,stage2_kinematic,pd,kinematic,13_01_unitree_g1_gmr.pkl,outputs/final product/pkl/13_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00186_13_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00186_13_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 90.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.951275951557093,1.0,False,False,0.1535942203610904,1.74652245961613,1.3426852053401337,50.16004664424442,0.0,0.0,0.0,0.0,0.8847916159119174,1.0,0.8847916159119174,1.0,0.7564404442527793,0.7687334453036665,0.7733437274191111,0.7564404442527793,795506.6915999195,5698342.60513277,0.0642699161204725,,,90.0,3.0,150.0,False,1.5,3,0.8,0.0,0.0,1511.7414654723573,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00186_13_01_unitree_g1_gmr/13_01_unitree_g1_gmr_pd_tracking.pkl,,
187,stage2_kinematic,pd,kinematic,13_11_unitree_g1_gmr.pkl,outputs/final product/pkl/13_11_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00187_13_11_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_11_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00187_13_11_unitree_g1_gmr --mode pd --root_mode kinematic --kp 90.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.971480582524271,1.0,False,False,0.1691209710152806,2.507963103520389,1.7705550559693917,36.37097698397335,0.0,0.0,0.0,0.0,0.9001468465570195,1.0,0.9001468465570195,1.0,0.6284821102802958,0.7394445266518116,0.874982446777059,0.6284821102802958,776713.6012568811,5833347.056234622,0.1333318303865659,,,90.0,3.0,150.0,False,1.5,3,0.8,0.0,0.0,1485.478887628167,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00187_13_11_unitree_g1_gmr/13_11_unitree_g1_gmr_pd_tracking.pkl,,
188,stage2_kinematic,pd,kinematic,13_17_unitree_g1_gmr.pkl,outputs/final product/pkl/13_17_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00188_13_17_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_17_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00188_13_17_unitree_g1_gmr --mode pd --root_mode kinematic --kp 90.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,61,3.0,0.9999999999999636,False,False,0.0368007839994225,1.1736577938385988,0.9665722759335608,13.515442997301983,0.0,0.0,0.0,0.0,0.7850894751803992,1.0,0.7850894751803992,1.0,0.6735125281343951,0.7369798572242245,0.7817288900123138,0.6735125281343951,802536.5373909682,3980522.0232966007,0.0419880883343717,,,90.0,3.0,150.0,False,1.5,3,0.8,0.0,0.0,1551.2197822221517,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00188_13_17_unitree_g1_gmr/13_17_unitree_g1_gmr_pd_tracking.pkl,,
189,stage2_kinematic,pd,kinematic,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00189_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00189_08_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 90.0 --kd 4.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 0.9 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.960688405797102,1.0,False,False,0.2775773258423843,2.6040653328188483,2.454681943554343,86.70245773922701,0.0,0.0,0.0,0.0,0.9433027156700804,1.0,0.9433027156700804,1.0,0.6613339656010173,0.7121002186111026,0.7617913466443387,0.6613339656010173,814718.3604074242,6404006.138342605,0.0872280843721007,,,90.0,4.0,150.0,False,1.5,3,0.9,0.0,0.0,1461.9410837469509,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00189_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
190,stage2_kinematic,pd,kinematic,08_04_unitree_g1_gmr.pkl,outputs/final product/pkl/08_04_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00190_08_04_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_04_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00190_08_04_unitree_g1_gmr --mode pd --root_mode kinematic --kp 90.0 --kd 4.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 0.9 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,61,3.0,0.9999999999999636,False,False,0.1851762918129507,2.43607474835588,1.581790453703005,24.438506743384792,0.0,0.0,0.0,0.0,0.918706919977026,1.0,0.918706919977026,1.0,0.6558431348545988,0.6972357303779452,0.739542411252105,0.6558431348545988,892051.0886560235,5733774.17607165,0.1266756354618351,,,90.0,4.0,150.0,False,1.5,3,0.9,0.0,0.0,1483.6216252230554,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00190_08_04_unitree_g1_gmr/08_04_unitree_g1_gmr_pd_tracking.pkl,,
191,stage2_kinematic,pd,kinematic,08_05_unitree_g1_gmr.pkl,outputs/final product/pkl/08_05_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00191_08_05_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_05_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00191_08_05_unitree_g1_gmr --mode pd --root_mode kinematic --kp 90.0 --kd 4.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 0.9 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.969932432432433,1.0,False,False,0.3357533509802186,2.501679789822305,2.4865259041223102,31.51928537836857,0.0,0.0,0.0,0.0,0.947727645953703,1.0,0.947727645953703,1.0,0.6481724423604962,0.7017781878135975,0.7563038070626993,0.6481724423604962,847852.4469058927,6514435.550035209,0.1045823965418381,,,90.0,4.0,150.0,False,1.5,3,0.9,0.0,0.0,1451.6026844010842,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00191_08_05_unitree_g1_gmr/08_05_unitree_g1_gmr_pd_tracking.pkl,,
192,stage2_kinematic,pd,kinematic,09_01_unitree_g1_gmr.pkl,outputs/final product/pkl/09_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage2_kinematic_00192_09_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00192_09_01_unitree_g1_gmr --mode pd --root_mode kinematic --kp 90.0 --kd 4.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 0.9 --root_height_offset 0.0 --extra_joint_damping 0.0 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,36,1.75,1.0,False,False,0.1661073351403915,1.7376831603338088,1.5509188568278465,17.98347950207009,0.0,0.0,0.0,0.0,0.8885327758594973,1.0,0.8885327758594973,1.0,0.7429389779456819,0.7760397427980102,0.818952813177868,0.7429389779456819,812210.7627506041,6258721.935348904,0.0256809831815474,,,90.0,4.0,150.0,False,1.5,3,0.9,0.0,0.0,1510.8056888078204,True,,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage2_kinematic_00192_09_01_unitree_g1_gmr/09_01_unitree_g1_gmr_pd_tracking.pkl,,
